,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,APO,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BAX,BDX,BRK-B,BBY,TECH,BIIB,BLK,BX,BK,BA,BKNG,BSX,BMY,AVGO,BR,BRO,BF-B,BLDR,BG,BXP,CHRW,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CARR,CAT,CBOE,CBRE,CDW,COR,CNC,CNP,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CLX,CME,CMS,KO,CTSH,COIN,CL,CMCSA,CAG,COP,ED,STZ,CEG,COO,CPRT,GLW,CPAY,CTVA,CSGP,COST,CTRA,CRWD,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DAY,DECK,DE,DELL,DAL,DVN,DXCM,FANG,DLR,DG,DLTR,D,DPZ,DASH,DOV,DOW,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ERIE,ESS,EL,EG,EVRG,ES,EXC,EXE,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,F,FTNT,FTV,FOXA,FOX,BEN,FCX,GRMN,IT,GE,GEHC,GEN,GNRC,GD,GIS,GM,GPC,GILD,GPN,GL,GDDY,GS,HAL,HIG,HAS,HCA,DOC,HSIC,HSY,HES,HPE,HLT,HOLX,HD,HON,HRL,HST,HWM,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,INCY,IR,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,INVH,IQV,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,JNPR,K,KVUE,KDP,KEY,KEYS,KMB,KIM,KMI,KKR,KLAC,KHC,KR,LHX,LH,LRCX,LW,LVS,LDOS,LEN,LII,LLY,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MRNA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,OTIS,PCAR,PKG,PLTR,PANW,PARA,PH,PAYX,PAYC,PYPL,PNR,PEP,PFE,PCG,PM,PSX,PNW,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,NOW,SHW,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TER,TSLA,TXN,TPL,TXT,TMO,TJX,TKO,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UBER,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VLTO,VRSN,VRSK,VZ,VRTX,VTRS,VICI,V,VST,VMC,WRB,GWW,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WSM,WMB,WTW,WDAY,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZTS
MMM,1.0,0.8641975308641975,0.7435897435897436,0.8354430379746836,0.875,0.9259259259259259,0.9382716049382716,0.95,0.7307692307692307,0.9125,0.8125,0.8888888888888888,0.8641975308641975,0.8888888888888888,0.8765432098765432,0.9012345679012346,0.825,0.759493670886076,0.8461538461538461,0.9135802469135802,0.9125,0.6835443037974683,0.9012345679012346,0.8333333333333334,0.7,0.8,0.8481012658227848,0.8,0.85,0.8271604938271605,0.8354430379746836,0.7468354430379747,0.7875,0.8875,0.9125,0.8,0.8076923076923077,0.9382716049382716,0.8987341772151899,0.8375,0.95,0.9259259259259259,0.8607594936708861,0.8625,0.9135802469135802,0.7848101265822784,0.7974683544303798,0.8333333333333334,0.6582278481012658,0.8518518518518519,0.7,0.7721518987341772,0.654320987654321,0.7777777777777778,0.9259259259259259,0.8765432098765432,0.7901234567901234,0.8125,0.9125,0.782051282051282,0.6447368421052632,0.95,0.9382716049382716,0.8888888888888888,0.7468354430379747,0.925,0.7435897435897436,0.9012345679012346,0.8625,0.7272727272727273,0.8875,0.9382716049382716,0.7875,0.7468354430379747,0.8625,0.9135802469135802,0.8875,0.9135802469135802,0.8395061728395061,0.9382716049382716,0.9259259259259259,0.8875,0.9,0.925,0.7777777777777778,0.9259259259259259,0.9135802469135802,0.925,0.8518518518518519,0.8875,0.9135802469135802,0.8518518518518519,0.6075949367088608,0.9125,0.782051282051282,0.8641975308641975,0.9259259259259259,0.8607594936708861,0.9382716049382716,0.7375,0.8641975308641975,0.7564102564102564,0.7625,0.7160493827160493,0.810126582278481,0.717948717948718,0.6835443037974683,0.9012345679012346,0.8765432098765432,0.759493670886076,0.7692307692307693,0.6790123456790124,0.5822784810126582,0.8,0.9012345679012346,0.8205128205128205,0.8481012658227848,0.8271604938271605,0.8765432098765432,0.6835443037974683,0.7283950617283951,0.9375,0.85,0.8148148148148148,0.8875,0.9012345679012346,0.7564102564102564,0.9135802469135802,0.8051948051948052,0.8641975308641975,0.9135802469135802,0.8148148148148148,0.8125,0.875,0.9012345679012346,0.825,0.8734177215189873,0.9012345679012346,0.9382716049382716,0.9259259259259259,0.8395061728395061,0.9259259259259259,0.9012345679012346,0.8888888888888888,0.9135802469135802,0.9012345679012346,0.875,0.9259259259259259,0.9012345679012346,0.825,0.8625,0.9135802469135802,0.7777777777777778,0.8888888888888888,0.9012345679012346,0.7341772151898734,0.7125,0.810126582278481,0.85,0.9125,0.8987341772151899,0.7922077922077922,0.8375,0.8271604938271605,0.8461538461538461,0.8395061728395061,0.8518518518518519,0.9012345679012346,0.7088607594936709,0.825,0.9259259259259259,0.9125,0.8888888888888888,0.8641975308641975,0.810126582278481,0.9493670886075949,0.8860759493670886,0.9382716049382716,0.7625,0.6,0.8875,0.7088607594936709,0.9,0.9135802469135802,0.7901234567901234,0.9259259259259259,0.9102564102564102,0.7283950617283951,0.85,0.9382716049382716,0.7625,0.8395061728395061,0.8860759493670886,0.8860759493670886,0.8625,0.9135802469135802,0.7407407407407407,0.825,0.8888888888888888,0.8518518518518519,0.8148148148148148,0.8625,0.8625,0.8888888888888888,0.9259259259259259,0.8125,0.8395061728395061,0.85,0.8875,0.8875,0.9135802469135802,0.6923076923076923,0.8148148148148148,0.8875,0.8518518518518519,0.8860759493670886,0.9259259259259259,0.8734177215189873,0.8987341772151899,0.8641975308641975,0.9012345679012346,0.725,0.8888888888888888,0.9113924050632911,0.875,0.9012345679012346,0.8625,0.825,0.9012345679012346,0.8875,0.775,0.8271604938271605,0.691358024691358,0.8518518518518519,0.8765432098765432,0.8974358974358975,0.8518518518518519,0.8641975308641975,0.8888888888888888,0.85,0.810126582278481,0.7875,0.8125,0.8148148148148148,0.7875,0.8875,0.9012345679012346,0.9259259259259259,0.9259259259259259,0.6666666666666666,0.7875,0.9259259259259259,0.7974683544303798,0.8518518518518519,0.8375,0.95,0.8375,0.9259259259259259,0.9,0.9012345679012346,0.8888888888888888,0.7468354430379747,0.6923076923076923,0.6835443037974683,0.875,0.825,0.4155844155844156,0.6923076923076923,0.8271604938271605,0.7215189873417721,0.9012345679012346,0.8888888888888888,0.6625,0.8518518518518519,0.7341772151898734,0.9135802469135802,0.9367088607594937,0.8148148148148148,0.8961038961038961,0.7721518987341772,0.7901234567901234,0.9382716049382716,0.9012345679012346,0.9259259259259259,0.7875,0.9135802469135802,0.9135802469135802,0.8765432098765432,0.6710526315789473,0.8765432098765432,0.8641975308641975,0.759493670886076,0.7435897435897436,0.85,0.9259259259259259,0.7777777777777778,0.8860759493670886,0.9135802469135802,0.9125,0.8875,0.717948717948718,0.8271604938271605,0.8518518518518519,0.6075949367088608,0.9375,0.8024691358024691,0.7215189873417721,0.7662337662337663,0.7625,0.8125,0.9012345679012346,0.8846153846153846,0.9135802469135802,0.9012345679012346,0.9259259259259259,0.9,0.8,0.8734177215189873,0.9382716049382716,0.8888888888888888,0.9259259259259259,0.8024691358024691,0.7272727272727273,0.9135802469135802,0.7272727272727273,0.8607594936708861,0.8481012658227848,0.9382716049382716,0.6375,0.7530864197530864,0.7901234567901234,0.9259259259259259,0.875,0.8888888888888888,0.775,0.7974683544303798,0.9135802469135802,0.9,0.7848101265822784,0.8395061728395061,0.8024691358024691,0.775,0.7375,0.9382716049382716,0.9375,0.9012345679012346,0.9,0.8846153846153846,0.9259259259259259,0.8125,0.9012345679012346,0.9135802469135802,0.7948717948717948,0.9135802469135802,0.875,0.9135802469135802,0.7721518987341772,0.925,0.7692307692307693,0.9259259259259259,0.9382716049382716,0.9259259259259259,0.8395061728395061,0.7564102564102564,0.9012345679012346,0.9382716049382716,0.85,0.7625,0.8765432098765432,0.7530864197530864,0.7215189873417721,0.8395061728395061,0.725,0.8625,0.8765432098765432,0.7407407407407407,0.6455696202531646,0.7875,0.717948717948718,0.8125,0.8875,0.8481012658227848,0.9090909090909091,0.8024691358024691,0.8354430379746836,0.8888888888888888,0.9135802469135802,0.9382716049382716,0.7654320987654321,0.9012345679012346,0.8227848101265823,0.6410256410256411,0.7,0.7875,0.9012345679012346,0.8148148148148148,0.620253164556962,0.875,0.9259259259259259,0.8765432098765432,0.7848101265822784,0.6794871794871795,0.7777777777777778,0.95,0.759493670886076,0.875,0.8875,0.8641975308641975,0.9135802469135802,0.8125,0.9259259259259259,0.8607594936708861,0.8395061728395061,0.9012345679012346,0.8765432098765432,0.759493670886076,0.7341772151898734,0.9012345679012346,0.9259259259259259,0.8518518518518519,0.7125,0.95,0.75,0.7215189873417721,0.8148148148148148,0.9259259259259259,0.9259259259259259,0.7721518987341772,0.7468354430379747,0.825,0.825,0.9382716049382716,0.8888888888888888,0.8641975308641975,0.8148148148148148,0.6582278481012658,0.9259259259259259,0.9012345679012346,0.9259259259259259,0.9259259259259259,0.825,0.8354430379746836,0.8125,0.9113924050632911,0.8625,0.875,0.8641975308641975,0.8227848101265823,0.8888888888888888,0.8641975308641975,0.7901234567901234,0.8375,0.8875,0.9382716049382716,0.8375,0.9135802469135802,0.7307692307692307,0.9012345679012346,0.8846153846153846,0.9259259259259259,0.9135802469135802,0.8641975308641975,0.8888888888888888,0.810126582278481,0.7875,0.7088607594936709,0.6282051282051282,0.725,0.8375,0.925,0.7468354430379747,0.5875,0.9135802469135802,0.8641975308641975,0.810126582278481,0.825,0.7974683544303798,0.8765432098765432,0.825,0.7974683544303798,0.9382716049382716,0.6923076923076923,0.9259259259259259,0.7,0.8395061728395061,0.6883116883116883,0.9135802469135802,0.9382716049382716,0.8641975308641975,0.9382716049382716,0.8625,0.717948717948718,0.925,0.925,0.7625,0.7625,0.7125,0.9012345679012346,0.875,0.8625
AOS,0.8641975308641975,1.0,0.7532467532467533,0.8,0.9102564102564102,0.9135802469135802,0.9259259259259259,0.9135802469135802,0.7402597402597403,0.9,0.8701298701298701,0.9240506329113924,0.8987341772151899,0.8765432098765432,0.8875,0.9367088607594937,0.8354430379746836,0.7468354430379747,0.8333333333333334,0.925,0.9,0.7368421052631579,0.9125,0.868421052631579,0.7532467532467533,0.8333333333333334,0.8354430379746836,0.881578947368421,0.8148148148148148,0.8846153846153846,0.8461538461538461,0.8026315789473685,0.7974683544303798,0.8518518518518519,0.8765432098765432,0.810126582278481,0.7948717948717948,0.9259259259259259,0.8625,0.8717948717948718,0.9135802469135802,0.9135802469135802,0.8481012658227848,0.8734177215189873,0.9012345679012346,0.75,0.8311688311688312,0.7974683544303798,0.7333333333333333,0.9102564102564102,0.7532467532467533,0.782051282051282,0.7733333333333333,0.8333333333333334,0.9135802469135802,0.8641975308641975,0.8461538461538461,0.8461538461538461,0.9,0.7468354430379747,0.631578947368421,0.9135802469135802,0.9259259259259259,0.9240506329113924,0.7564102564102564,0.8888888888888888,0.7088607594936709,0.9125,0.8734177215189873,0.6708860759493671,0.875,0.9259259259259259,0.775,0.7792207792207793,0.8974358974358975,0.9012345679012346,0.8987341772151899,0.9012345679012346,0.8974358974358975,0.9259259259259259,0.9135802469135802,0.8987341772151899,0.8875,0.8888888888888888,0.8333333333333334,0.9135802469135802,0.925,0.8888888888888888,0.9102564102564102,0.8987341772151899,0.925,0.8860759493670886,0.6363636363636364,0.9240506329113924,0.7692307692307693,0.875,0.9375,0.8961038961038961,0.9259259259259259,0.7922077922077922,0.8518518518518519,0.7215189873417721,0.7948717948717948,0.7692307692307693,0.7974683544303798,0.7733333333333333,0.7142857142857143,0.9125,0.8875,0.7468354430379747,0.7792207792207793,0.7763157894736842,0.6103896103896104,0.7875,0.8888888888888888,0.7848101265822784,0.8125,0.8607594936708861,0.8875,0.7368421052631579,0.782051282051282,0.9012345679012346,0.8375,0.8717948717948718,0.8987341772151899,0.8888888888888888,0.7435897435897436,0.925,0.7468354430379747,0.9230769230769231,0.9012345679012346,0.8481012658227848,0.8701298701298701,0.8395061728395061,0.9125,0.8589743589743589,0.8607594936708861,0.9125,0.9259259259259259,0.9375,0.85,0.9135802469135802,0.8888888888888888,0.9,0.925,0.8888888888888888,0.8625,0.9135802469135802,0.8888888888888888,0.8125,0.85,0.9012345679012346,0.8333333333333334,0.9487179487179487,0.9125,0.7,0.7662337662337663,0.8205128205128205,0.8375,0.9240506329113924,0.8860759493670886,0.7564102564102564,0.8481012658227848,0.8607594936708861,0.7654320987654321,0.8734177215189873,0.8860759493670886,0.8888888888888888,0.6962025316455697,0.8354430379746836,0.9375,0.8765432098765432,0.8765432098765432,0.875,0.8441558441558441,0.9125,0.8974358974358975,0.9259259259259259,0.7948717948717948,0.6710526315789473,0.8987341772151899,0.7402597402597403,0.8875,0.9012345679012346,0.8461538461538461,0.9135802469135802,0.85,0.782051282051282,0.8607594936708861,0.9259259259259259,0.75,0.85,0.8734177215189873,0.8734177215189873,0.8974358974358975,0.9012345679012346,0.7948717948717948,0.8831168831168831,0.9,0.8625,0.825,0.8271604938271605,0.8734177215189873,0.9240506329113924,0.9135802469135802,0.8227848101265823,0.922077922077922,0.8846153846153846,0.8518518518518519,0.875,0.925,0.7012987012987013,0.825,0.8518518518518519,0.8860759493670886,0.8271604938271605,0.9375,0.8375,0.8625,0.875,0.9125,0.7792207792207793,0.9,0.8518518518518519,0.8625,0.8888888888888888,0.8734177215189873,0.8589743589743589,0.8888888888888888,0.875,0.7407407407407407,0.8846153846153846,0.7435897435897436,0.9102564102564102,0.9358974358974359,0.8148148148148148,0.935064935064935,0.875,0.9,0.8375,0.8205128205128205,0.7974683544303798,0.8701298701298701,0.8717948717948718,0.8205128205128205,0.875,0.8888888888888888,0.9135802469135802,0.9135802469135802,0.72,0.8441558441558441,0.9135802469135802,0.7848101265822784,0.8395061728395061,0.825,0.9135802469135802,0.8717948717948718,0.9375,0.8641975308641975,0.8888888888888888,0.9240506329113924,0.7564102564102564,0.7012987012987013,0.7368421052631579,0.8860759493670886,0.8354430379746836,0.44,0.6794871794871795,0.8607594936708861,0.7307692307692307,0.9125,0.9,0.6923076923076923,0.8625,0.7435897435897436,0.9012345679012346,0.8765432098765432,0.8481012658227848,0.8589743589743589,0.8051948051948052,0.8,0.9259259259259259,0.8888888888888888,0.9135802469135802,0.8205128205128205,0.9012345679012346,0.9012345679012346,0.9113924050632911,0.6363636363636364,0.8875,0.875,0.7692307692307693,0.7532467532467533,0.8607594936708861,0.9135802469135802,0.8333333333333334,0.8271604938271605,0.925,0.9,0.875,0.7733333333333333,0.8607594936708861,0.8860759493670886,0.6363636363636364,0.9012345679012346,0.8354430379746836,0.7532467532467533,0.7088607594936709,0.8181818181818182,0.8461538461538461,0.8888888888888888,0.8481012658227848,0.925,0.9125,0.9135802469135802,0.8875,0.8571428571428571,0.8607594936708861,0.9259259259259259,0.9,0.9375,0.8354430379746836,0.76,0.9012345679012346,0.7368421052631579,0.8481012658227848,0.8354430379746836,0.9259259259259259,0.7105263157894737,0.8076923076923077,0.8,0.9135802469135802,0.8395061728395061,0.9240506329113924,0.7848101265822784,0.7407407407407407,0.925,0.8875,0.75,0.8974358974358975,0.8589743589743589,0.7848101265822784,0.7468354430379747,0.9259259259259259,0.9012345679012346,0.9125,0.8641975308641975,0.825,0.9135802469135802,0.8,0.8888888888888888,0.9012345679012346,0.8051948051948052,0.9012345679012346,0.8625,0.9012345679012346,0.782051282051282,0.9125,0.7564102564102564,0.9135802469135802,0.9259259259259259,0.9135802469135802,0.8271604938271605,0.7435897435897436,0.9125,0.9259259259259259,0.8607594936708861,0.75,0.9113924050632911,0.8552631578947368,0.7763157894736842,0.922077922077922,0.7341772151898734,0.8271604938271605,0.9113924050632911,0.8181818181818182,0.6753246753246753,0.8205128205128205,0.7051282051282052,0.8,0.875,0.8125,0.8024691358024691,0.8125,0.8701298701298701,0.9240506329113924,0.9012345679012346,0.9259259259259259,0.8205128205128205,0.9125,0.8333333333333334,0.6710526315789473,0.7763157894736842,0.7974683544303798,0.9125,0.8961038961038961,0.6710526315789473,0.8625,0.9135802469135802,0.8875,0.7948717948717948,0.6883116883116883,0.810126582278481,0.9135802469135802,0.8157894736842105,0.8860759493670886,0.875,0.9230769230769231,0.925,0.8227848101265823,0.9135802469135802,0.8481012658227848,0.8734177215189873,0.8888888888888888,0.9358974358974359,0.8157894736842105,0.7215189873417721,0.8888888888888888,0.9375,0.8395061728395061,0.7894736842105263,0.9135802469135802,0.8051948051948052,0.7307692307692307,0.8024691358024691,0.9135802469135802,0.9135802469135802,0.782051282051282,0.7792207792207793,0.8589743589743589,0.8354430379746836,0.9259259259259259,0.8765432098765432,0.875,0.825,0.6883116883116883,0.9135802469135802,0.8888888888888888,0.9135802469135802,0.9135802469135802,0.9078947368421053,0.8,0.8461538461538461,0.8518518518518519,0.8734177215189873,0.8625,0.8987341772151899,0.8333333333333334,0.9,0.8987341772151899,0.8701298701298701,0.8961038961038961,0.875,0.9259259259259259,0.8717948717948718,0.9012345679012346,0.7631578947368421,0.8888888888888888,0.825,0.9135802469135802,0.9012345679012346,0.8987341772151899,0.8765432098765432,0.8205128205128205,0.8205128205128205,0.6962025316455697,0.6578947368421053,0.7341772151898734,0.8961038961038961,0.8888888888888888,0.7792207792207793,0.5949367088607594,0.9012345679012346,0.8987341772151899,0.775,0.8354430379746836,0.8311688311688312,0.8641975308641975,0.8354430379746836,0.7848101265822784,0.9259259259259259,0.7012987012987013,0.9135802469135802,0.7307692307692307,0.8974358974358975,0.6973684210526315,0.9012345679012346,0.9259259259259259,0.8987341772151899,0.9259259259259259,0.8734177215189873,0.7272727272727273,0.8888888888888888,0.8888888888888888,0.7948717948717948,0.8181818181818182,0.8133333333333334,0.9367088607594937,0.8625,0.85
ABT,0.7435897435897436,0.7532467532467533,1.0,0.7671232876712328,0.7402597402597403,0.75,0.7407407407407407,0.75,0.7761194029850746,0.7792207792207793,0.6973684210526315,0.7341772151898734,0.7307692307692307,0.691358024691358,0.7894736842105263,0.7468354430379747,0.7333333333333333,0.7083333333333334,0.7777777777777778,0.7160493827160493,0.7125,0.6956521739130435,0.725,0.7638888888888888,0.6901408450704225,0.7534246575342466,0.8055555555555556,0.8028169014084507,0.6923076923076923,0.7368421052631579,0.8169014084507042,0.7681159420289855,0.6933333333333334,0.7088607594936709,0.7125,0.6623376623376623,0.6447368421052632,0.7407407407407407,0.6962025316455697,0.7945205479452054,0.7283950617283951,0.7283950617283951,0.7945205479452054,0.7972972972972973,0.7375,0.7857142857142857,0.75,0.7638888888888888,0.7164179104477612,0.7631578947368421,0.7910447761194029,0.7714285714285715,0.7611940298507462,0.7066666666666667,0.7283950617283951,0.7662337662337663,0.72,0.7432432432432432,0.7341772151898734,0.684931506849315,0.703125,0.7283950617283951,0.7407407407407407,0.7341772151898734,0.7183098591549296,0.7692307692307693,0.7142857142857143,0.725,0.75,0.6714285714285714,0.7088607594936709,0.7407407407407407,0.6933333333333334,0.7681159420289855,0.7733333333333333,0.7375,0.7307692307692307,0.7375,0.75,0.7407407407407407,0.7283950617283951,0.7307692307692307,0.7215189873417721,0.7692307692307693,0.6842105263157895,0.75,0.7160493827160493,0.7692307692307693,0.717948717948718,0.7763157894736842,0.759493670886076,0.7631578947368421,0.7076923076923077,0.7125,0.782608695652174,0.7532467532467533,0.75,0.7702702702702703,0.7407407407407407,0.7083333333333334,0.6875,0.8059701492537313,0.6666666666666666,0.7083333333333334,0.7887323943661971,0.7611940298507462,0.7205882352941176,0.7468354430379747,0.7435897435897436,0.7323943661971831,0.8208955223880597,0.7142857142857143,0.6515151515151515,0.7066666666666667,0.7037037037037037,0.726027397260274,0.7808219178082192,0.76,0.7215189873417721,0.6956521739130435,0.7714285714285715,0.7160493827160493,0.7368421052631579,0.7945205479452054,0.7307692307692307,0.7468354430379747,0.6805555555555556,0.7375,0.7571428571428571,0.7763157894736842,0.7160493827160493,0.7702702702702703,0.7916666666666666,0.7402597402597403,0.725,0.7333333333333333,0.7142857142857143,0.7037037037037037,0.7407407407407407,0.75,0.6625,0.7283950617283951,0.7468354430379747,0.7792207792207793,0.7375,0.7468354430379747,0.7631578947368421,0.7283950617283951,0.7692307692307693,0.7333333333333333,0.75,0.7375,0.7066666666666667,0.7564102564102564,0.7468354430379747,0.7285714285714285,0.7285714285714285,0.7162162162162162,0.7142857142857143,0.7341772151898734,0.7402597402597403,0.6712328767123288,0.7466666666666667,0.7368421052631579,0.7777777777777778,0.7733333333333333,0.717948717948718,0.7037037037037037,0.7246376811594203,0.7567567567567568,0.75,0.7564102564102564,0.7792207792207793,0.7763157894736842,0.7162162162162162,0.7468354430379747,0.75,0.7407407407407407,0.8115942028985508,0.75,0.7532467532467533,0.676056338028169,0.7435897435897436,0.7160493827160493,0.72,0.7283950617283951,0.7733333333333333,0.7464788732394366,0.76,0.7407407407407407,0.7361111111111112,0.75,0.7272727272727273,0.75,0.7733333333333333,0.7160493827160493,0.7123287671232876,0.7567567567567568,0.7564102564102564,0.7631578947368421,0.7236842105263158,0.6835443037974683,0.7272727272727273,0.7341772151898734,0.7283950617283951,0.72,0.7272727272727273,0.7368421052631579,0.7307692307692307,0.7088607594936709,0.7375,0.7846153846153846,0.7012987012987013,0.7088607594936709,0.7402597402597403,0.7272727272727273,0.75,0.8082191780821918,0.717948717948718,0.7307692307692307,0.7468354430379747,0.7183098591549296,0.7341772151898734,0.7307692307692307,0.7866666666666666,0.725,0.7972972972972973,0.7105263157894737,0.725,0.7088607594936709,0.68,0.7368421052631579,0.6575342465753424,0.7402597402597403,0.7435897435897436,0.7368421052631579,0.7402597402597403,0.7763157894736842,0.7341772151898734,0.76,0.8405797101449275,0.7162162162162162,0.8169014084507042,0.7236842105263158,0.6933333333333334,0.7763157894736842,0.725,0.7283950617283951,0.7283950617283951,0.6521739130434783,0.7162162162162162,0.75,0.7746478873239436,0.7631578947368421,0.6794871794871795,0.75,0.7702702702702703,0.75,0.7215189873417721,0.725,0.7564102564102564,0.7428571428571429,0.7313432835820896,0.647887323943662,0.7402597402597403,0.7567567567567568,0.5,0.6811594202898551,0.7368421052631579,0.6901408450704225,0.7692307692307693,0.7341772151898734,0.6956521739130435,0.7402597402597403,0.7794117647058824,0.7375,0.7341772151898734,0.7466666666666667,0.7333333333333333,0.7464788732394366,0.6753246753246753,0.7407407407407407,0.7692307692307693,0.7283950617283951,0.6933333333333334,0.7375,0.7160493827160493,0.7435897435897436,0.6818181818181818,0.7662337662337663,0.7532467532467533,0.6621621621621622,0.7142857142857143,0.8082191780821918,0.75,0.7534246575342466,0.7051282051282052,0.7375,0.7125,0.7088607594936709,0.7878787878787878,0.76,0.7402597402597403,0.734375,0.7375,0.7567567567567568,0.7142857142857143,0.7142857142857143,0.7605633802816901,0.7432432432432432,0.725,0.7702702702702703,0.759493670886076,0.7468354430379747,0.7283950617283951,0.7,0.7297297297297297,0.76,0.7407407407407407,0.7125,0.75,0.7333333333333333,0.746268656716418,0.7375,0.7727272727272727,0.7702702702702703,0.7333333333333333,0.7407407407407407,0.7424242424242424,0.726027397260274,0.7671232876712328,0.7283950617283951,0.717948717948718,0.7341772151898734,0.75,0.726027397260274,0.759493670886076,0.7894736842105263,0.7605633802816901,0.75,0.7808219178082192,0.75,0.7323943661971831,0.7407407407407407,0.7160493827160493,0.725,0.6790123456790124,0.7466666666666667,0.75,0.6538461538461539,0.7692307692307693,0.759493670886076,0.7971014492753623,0.7160493827160493,0.7631578947368421,0.759493670886076,0.7222222222222222,0.7468354430379747,0.6944444444444444,0.7283950617283951,0.7407407407407407,0.7283950617283951,0.7051282051282052,0.7285714285714285,0.7468354430379747,0.7407407407407407,0.6708860759493671,0.7123287671232876,0.7215189873417721,0.7746478873239436,0.7647058823529411,0.7272727272727273,0.6944444444444444,0.75,0.7662337662337663,0.7123287671232876,0.6764705882352942,0.7638888888888888,0.6857142857142857,0.7432432432432432,0.7088607594936709,0.7808219178082192,0.7466666666666667,0.6455696202531646,0.7432432432432432,0.7341772151898734,0.759493670886076,0.7407407407407407,0.7397260273972602,0.7692307692307693,0.7066666666666667,0.7230769230769231,0.7142857142857143,0.7397260273972602,0.7468354430379747,0.7945205479452054,0.696969696969697,0.7402597402597403,0.7283950617283951,0.7215189873417721,0.7361111111111112,0.7164179104477612,0.7297297297297297,0.7283950617283951,0.782608695652174,0.6962025316455697,0.7532467532467533,0.7088607594936709,0.7160493827160493,0.7671232876712328,0.7283950617283951,0.7012987012987013,0.7051282051282052,0.7037037037037037,0.7215189873417721,0.7323943661971831,0.6805555555555556,0.7468354430379747,0.75,0.7631578947368421,0.7794117647058824,0.7283950617283951,0.7971014492753623,0.7142857142857143,0.6172839506172839,0.7283950617283951,0.7283950617283951,0.6986301369863014,0.7428571428571429,0.7567567567567568,0.8055555555555556,0.7407407407407407,0.7125,0.7088607594936709,0.7466666666666667,0.7164179104477612,0.7283950617283951,0.7037037037037037,0.75,0.7283950617283951,0.7567567567567568,0.6753246753246753,0.72,0.6875,0.7972972972972973,0.7402597402597403,0.7307692307692307,0.8028169014084507,0.7564102564102564,0.7307692307692307,0.72,0.7702702702702703,0.7532467532467533,0.7407407407407407,0.7466666666666667,0.7160493827160493,0.7761194029850746,0.7037037037037037,0.7945205479452054,0.75,0.759493670886076,0.7532467532467533,0.7341772151898734,0.7397260273972602,0.7397260273972602,0.75,0.7619047619047619,0.7428571428571429,0.7236842105263158,0.7692307692307693,0.7183098591549296,0.5857142857142857,0.7160493827160493,0.7307692307692307,0.7638888888888888,0.7808219178082192,0.68,0.7,0.7333333333333333,0.75,0.7407407407407407,0.7313432835820896,0.75,0.7142857142857143,0.7733333333333333,0.78125,0.7160493827160493,0.7407407407407407,0.7088607594936709,0.7407407407407407,0.7733333333333333,0.7878787878787878,0.7468354430379747,0.7468354430379747,0.7123287671232876,0.7123287671232876,0.8059701492537313,0.725,0.7866666666666666,0.7733333333333333
